link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
786,492,561,1,3534.73165,2.19685,1,9000,68.63556601,42.65728155,0,1,,0.15,4,1,4852.586887,13.11981322,3.09,"LINESTRING (-87.66963832280717 41.88021987306604, -87.6684477728422 41.91262788748041)"
787,492,562,1,1185.94563,0.73707,1,9000,145.2178322,90.25346939,0,1,,0.15,4,1,8986.757619,13.11981322,0.49,"LINESTRING (-87.66963832280717 41.88021987306604, -87.65654227319257 41.88472098617915)"
788,493,492,1,1597.75309,0.99301,1,6500,69.97458788,43.48948905,0,2,,0.15,4,1,4445.85,13.11981322,1.37,"LINESTRING (-87.65058952336776 41.877519205198176, -87.66963832280717 41.88021987306604)"
789,493,494,1,3072.5464,1.9096,1,6500,82.30035,51.15,0,2,,0.15,4,1,8189.623145,13.11981322,2.24,"LINESTRING (-87.65058952336776 41.877519205198176, -87.66725722287724 41.90272543863158)"
790,493,497,1,2265.93861,1.40829,1,6500,70.08057556,43.55536082,0,2,,0.15,4,1,7666.562701,13.11981322,1.94,"LINESTRING (-87.65058952336776 41.877519205198176, -87.64820842343784 41.85681408487788)"
791,493,562,1,925.93123,0.57547,1,14500,44.09196333,27.40333333,0,1,,0.15,4,1,9143.501022,13.11981322,1.26,"LINESTRING (-87.65058952336776 41.877519205198176, -87.65654227319257 41.88472098617915)"
792,493,564,1,2941.20373,1.82797,1,14500,128.8118422,80.05708029,0,1,,0.15,4,1,16863.35865,13.11981322,1.37,"LINESTRING (-87.65058952336776 41.877519205198176, -87.61844467431376 41.889222099292255)"
793,494,493,1,3072.5464,1.9096,1,6500,82.30035,51.15,0,2,,0.15,4,1,8535.941489,13.11981322,2.24,"LINESTRING (-87.66725722287724 41.90272543863158, -87.65058952336776 41.877519205198176)"
794,494,495,1,4164.10809,2.58801,1,9000,88.91334,55.26,0,2,,0.15,4,1,10387.34714,13.11981322,2.81,"LINESTRING (-87.66725722287724 41.90272543863158, -87.70297372182613 41.92973211731022)"
795,494,561,1,1084.09593,0.67377,1,10000,65.0457558,40.4262,0,1,,0.15,4,1,4968.39,13.11981322,1,"LINESTRING (-87.66725722287724 41.90272543863158, -87.6684477728422 41.91262788748041)"
796,494,563,1,3546.97614,2.20446,1,10000,91.33844137,56.7672103,0,1,,0.15,4,1,10389.49686,13.11981322,2.33,"LINESTRING (-87.66725722287724 41.90272543863158, -87.62558797410354 41.910827442235174)"
797,495,494,1,4164.10809,2.58801,1,9000,88.91334,55.26,0,2,,0.15,4,1,12588.75386,13.11981322,2.81,"LINESTRING (-87.70297372182613 41.92973211731022, -87.66725722287724 41.90272543863158)"
798,495,496,1,3817.73866,2.37274,1,9000,89.47824984,55.61109375,0,2,,0.15,4,1,10719.5442,13.11981322,2.56,"LINESTRING (-87.70297372182613 41.92973211731022, -87.73511857088012 41.954938350743625)"
799,495,551,1,5260.81858,3.26962,1,7000,67.30258311,41.82882729,0,1,,0.15,4,1,3578.09,13.11981322,4.69,"LINESTRING (-87.70297372182613 41.92973211731022, -87.64106512364806 41.9414350114043)"
800,495,560,1,986.38136,0.61304,1,7000,62.96051235,39.13021277,0,1,,0.15,4,1,5503.268452,13.11981322,0.94,"LINESTRING (-87.70297372182613 41.92973211731022, -87.70178317186117 41.93873434353644)"
801,496,436,1,1533.13565,0.95285,1,9000,90.18445,56.05,0,2,,0.15,4,1,14050.92816,13.11981322,1.02,"LINESTRING (-87.73511857088012 41.954938350743625, -87.74940517045968 41.96394057696984)"
802,496,495,1,3817.73866,2.37274,1,9000,89.47824984,55.61109375,0,2,,0.15,4,1,11876.34491,13.11981322,2.56,"LINESTRING (-87.73511857088012 41.954938350743625, -87.70297372182613 41.92973211731022)"
803,496,553,1,2363.73363,1.46907,1,6000,109.0953983,67.80323077,0,1,,0.15,4,1,5301.547607,13.11981322,1.3,"LINESTRING (-87.73511857088012 41.954938350743625, -87.7136886715108 41.96934191270557)"
804,496,556,1,1582.6124,0.9836,1,6000,25.59480971,15.90727763,0,1,,0.15,4,1,4555.645365,13.11981322,3.71,"LINESTRING (-87.73511857088012 41.954938350743625, -87.7517862703896 41.947736569762654)"
805,497,493,1,2265.93861,1.40829,1,6500,70.08057556,43.55536082,0,2,,0.15,4,1,9484.51494,13.11981322,1.94,"LINESTRING (-87.64820842343784 41.85681408487788, -87.65058952336776 41.877519205198176)"
806,497,498,1,931.1283,0.5787,1,6500,84.64802727,52.60909091,0,2,,0.15,4,1,7666.562701,13.11981322,0.66,"LINESTRING (-87.64820842343784 41.85681408487788, -87.64463677354294 41.848712081274286)"
807,498,497,1,931.1283,0.5787,1,6500,84.64802727,52.60909091,0,2,,0.15,4,1,9484.51494,13.11981322,0.66,"LINESTRING (-87.64463677354294 41.848712081274286, -87.64820842343784 41.85681408487788)"
808,498,499,1,2023.39795,1.25755,1,5000,90.59990822,56.30820896,0,2,,0.15,4,1,4575.856609,13.11981322,1.34,"LINESTRING (-87.64463677354294 41.848712081274286, -87.66725722287724 41.841510300293315)"
809,498,533,1,1975.2084,1.2276,1,6500,73.61025093,45.74906832,0,2,,0.15,4,1,6310.122511,13.11981322,1.61,"LINESTRING (-87.64463677354294 41.848712081274286, -87.63392182385829 41.8325080740671)"
810,499,498,1,2023.39795,1.25755,1,5000,90.59990822,56.30820896,0,2,,0.15,4,1,5249.534123,13.11981322,1.34,"LINESTRING (-87.66725722287724 41.841510300293315, -87.64463677354294 41.848712081274286)"
811,499,500,1,4192.92528,2.60592,1,5000,88.58292846,55.05464789,0,2,,0.15,4,1,5574.817762,13.11981322,2.84,"LINESTRING (-87.66725722287724 41.841510300293315, -87.71487922147575 41.82800696095399)"
812,499,567,1,2453.725,1.525,1,12500,94.37403846,58.65384615,0,1,,0.15,4,1,9999.310519,13.11981322,1.56,"LINESTRING (-87.66725722287724 41.841510300293315, -87.6589233731225 41.86311564323623)"
813,499,569,1,1688.61332,1.04948,1,12500,43.67103414,27.14172414,0,1,,0.15,4,1,6804.558593,13.11981322,2.32,"LINESTRING (-87.66725722287724 41.841510300293315, -87.65058952336776 41.8325080740671)"
814,500,499,1,4192.92528,2.60592,1,5000,88.58292846,55.05464789,0,2,,0.15,4,1,7392.934023,13.11981322,2.84,"LINESTRING (-87.71487922147575 41.82800696095399, -87.66725722287724 41.841510300293315)"
815,500,501,1,5322.71681,3.30809,1,5000,88.46620736,54.98210526,0,2,,0.15,4,1,5273.589185,13.11981322,3.61,"LINESTRING (-87.71487922147575 41.82800696095399, -87.7744067197239 41.809102285878936)"
816,500,566,1,2482.99271,1.54319,1,4500,81.85690252,50.8743956,0,1,,0.15,4,1,5916.654472,13.11981322,1.82,"LINESTRING (-87.71487922147575 41.82800696095399, -87.70535482175605 41.849612303896905)"
817,500,570,1,1079.639,0.671,1,4500,47.63113236,29.60294118,0,1,,0.15,4,1,4905.000238,13.11981322,1.36,"LINESTRING (-87.71487922147575 41.82800696095399, -87.70178317186117 41.82800696095399)"
818,501,500,1,5322.71681,3.30809,1,5000,88.46620736,54.98210526,0,2,,0.15,4,1,6899.171879,13.11981322,3.61,"LINESTRING (-87.7744067197239 41.809102285878936, -87.71487922147575 41.82800696095399)"
819,501,502,1,5135.73492,3.19188,1,5000,88.29343701,54.87472779,0,2,,0.15,4,1,3927.74,13.11981322,3.49,"LINESTRING (-87.7744067197239 41.809102285878936, -87.83036256807715 41.78839716555864)"
820,501,571,1,1809.77102,1.12478,1,5500,43.60894024,27.10313253,0,1,,0.15,4,1,2672.393405,13.11981322,2.49,"LINESTRING (-87.7744067197239 41.809102285878936, -87.75773902021442 41.798299614407476)"
821,501,636,1,1716.89954,1.06706,1,5500,166.1515684,103.263871,0,1,,0.15,4,1,6226.830109,13.11981322,0.62,"LINESTRING (-87.7744067197239 41.809102285878936, -87.76369177003923 41.82260562521826)"
822,502,501,1,5135.73492,3.19188,1,5000,88.29343701,54.87472779,0,2,,0.15,4,1,5484.873394,13.11981322,3.49,"LINESTRING (-87.83036256807715 41.78839716555864, -87.7744067197239 41.809102285878936)"
823,502,503,1,5357.88955,3.32995,1,6500,83.06805503,51.62713178,0,2,,0.15,4,1,4024.2,13.11981322,3.87,"LINESTRING (-87.83036256807715 41.78839716555864, -87.88750896639536 41.76499137737048)"
824,502,632,1,2642.75032,1.64248,1,1500,94.9491133,59.01125749,0,1,,0.15,4,1,2605.765907,13.11981322,1.67,"LINESTRING (-87.83036256807715 41.78839716555864, -87.81845706842752 41.81090273112418)"
825,502,634,1,2551.874,1.586,1,1500,39.15919182,24.33759591,0,1,,0.15,4,1,1766.285147,13.11981322,3.91,"LINESTRING (-87.83036256807715 41.78839716555864, -87.81845706842752 41.76679182261572)"
826,503,477,1,1275.937,0.793,1,6500,86.99570455,54.06818182,0,2,,0.15,4,1,3197.280557,13.11981322,0.88,"LINESTRING (-87.88750896639536 41.76499137737048, -87.90298611593988 41.76499137737048)"
827,503,502,1,5357.88955,3.32995,1,6500,83.06805503,51.62713178,0,2,,0.15,4,1,5984.651452,13.11981322,3.87,"LINESTRING (-87.88750896639536 41.76499137737048, -87.83036256807715 41.78839716555864)"
828,503,504,1,588.894,0.366,1,7000,67.94930769,42.23076923,0,1,,0.15,4,1,2261.139443,13.11981322,0.52,"LINESTRING (-87.88750896639536 41.76499137737048, -87.88750896639536 41.75959004163475)"
829,503,633,1,4908.43149,3.05061,1,7000,84.14453983,52.29617143,0,1,,0.15,4,1,4821.574093,13.11981322,3.5,"LINESTRING (-87.88750896639536 41.76499137737048, -87.87560346674573 41.809102285878936)"
830,504,477,1,1405.28451,0.87339,1,6500,88.75481115,55.16147368,0,2,,0.15,4,1,6513.212999,13.11981322,0.95,"LINESTRING (-87.88750896639536 41.75959004163475, -87.90298611593988 41.76499137737048)"
831,504,503,1,588.894,0.366,1,7000,67.94930769,42.23076923,0,1,,0.15,4,1,6042.93,13.11981322,0.52,"LINESTRING (-87.88750896639536 41.75959004163475, -87.88750896639536 41.76499137737048)"
832,504,505,1,5194.47951,3.22839,1,6500,88.79452154,55.18615385,0,2,,0.15,4,1,5375.379993,13.11981322,3.51,"LINESTRING (-87.88750896639536 41.75959004163475, -87.82917201811219 41.74158558918232)"
833,504,635,1,1144.61042,0.71138,1,7000,152.6147227,94.85066667,0,1,,0.15,4,1,5409.229443,13.11981322,0.45,"LINESTRING (-87.88750896639536 41.75959004163475, -87.87560346674573 41.76499137737048)"
834,505,504,1,5194.47951,3.22839,1,6500,88.79452154,55.18615385,0,2,,0.15,4,1,7590.136473,13.11981322,3.51,"LINESTRING (-87.82917201811219 41.74158558918232, -87.88750896639536 41.75959004163475)"
835,505,506,1,3594.1842,2.2338,1,6500,89.11200495,55.38347107,0,2,,0.15,4,1,5715.999993,13.11981322,2.42,"LINESTRING (-87.82917201811219 41.74158558918232, -87.80417046884796 41.714578910503676)"
836,505,634,1,2886.64254,1.79406,1,6000,117.0260489,72.73216216,0,1,,0.15,4,1,5125.241636,13.11981322,1.48,"LINESTRING (-87.82917201811219 41.74158558918232, -87.81845706842752 41.76679182261572)"
837,505,639,1,2240.29115,1.39235,1,6000,55.54440868,34.52107438,0,1,,0.15,4,1,2051.86,13.11981322,2.42,"LINESTRING (-87.82917201811219 41.74158558918232, -87.81607596849759 41.72358113672989)"
838,506,505,1,3594.1842,2.2338,1,6500,89.11200495,55.38347107,0,2,,0.15,4,1,8156.436956,13.11981322,2.42,"LINESTRING (-87.80417046884796 41.714578910503676, -87.82917201811219 41.74158558918232)"
839,506,507,1,5760.76706,3.58034,1,5000,88.17500602,54.80112245,0,2,,0.15,4,1,4485.029993,13.11981322,3.92,"LINESTRING (-87.80417046884796 41.714578910503676, -87.75535792028448 41.67676956035357)"
840,506,639,1,1388.03603,0.86267,1,5000,46.26786767,28.75566667,0,1,,0.15,4,1,1876.218087,13.11981322,1.8,"LINESTRING (-87.80417046884796 41.714578910503676, -87.81607596849759 41.72358113672989)"
841,506,644,1,3882.79053,2.41317,1,5000,89.94881536,55.90355212,0,1,,0.15,4,1,4131.980353,13.11981322,2.59,"LINESTRING (-87.80417046884796 41.714578910503676, -87.75892957017938 41.72448135935251)"
842,507,506,1,5760.76706,3.58034,1,5000,88.17500602,54.80112245,0,2,,0.15,4,1,5723.336956,13.11981322,3.92,"LINESTRING (-87.75535792028448 41.67676956035357, -87.80417046884796 41.714578910503676)"
843,507,508,1,11381.9051,7.0739,1,5000,86.88477175,53.99923664,0,2,,0.15,4,1,3446.299993,13.11981322,7.86,"LINESTRING (-87.75535792028448 41.67676956035357, -87.68154382245679 41.58854774333666)"
844,507,578,1,8296.92113,5.15657,1,1500,61.53464374,38.24402967,0,1,,0.15,4,1,0,13.11981322,8.09,"LINESTRING (-87.75535792028448 41.67676956035357, -87.66606667291228 41.71187824263581)"
845,507,646,1,438.9352,0.2728,1,1500,17.44113378,10.8397351,0,1,,0.15,4,1,2128.314947,13.11981322,1.51,"LINESTRING (-87.75535792028448 41.67676956035357, -87.75773902021442 41.68037045084406)"
846,508,450,1,5662.95595,3.51955,1,5000,89.41509395,55.57184211,0,2,,0.15,4,1,2106.72,13.11981322,3.8,"LINESTRING (-87.68154382245679 41.58854774333666, -87.74345242063487 41.56604217777112)"
847,508,507,1,11381.9051,7.0739,1,5000,86.88477175,53.99923664,0,2,,0.15,4,1,4402.976956,13.11981322,7.86,"LINESTRING (-87.68154382245679 41.58854774333666, -87.75535792028448 41.67676956035357)"
848,508,509,1,3044.19582,1.89198,1,5000,75.78910754,47.10323651,0,2,,0.15,4,1,5033.809993,13.11981322,2.41,"LINESTRING (-87.68154382245679 41.58854774333666, -87.64701787347288 41.57864529448782)"
849,509,508,1,3044.19582,1.89198,1,5000,75.78910754,47.10323651,0,2,,0.15,4,1,5565.186956,13.11981322,2.41,"LINESTRING (-87.64701787347288 41.57864529448782, -87.68154382245679 41.58854774333666)"
850,509,510,1,4810.29858,2.98962,1,5000,89.07960333,55.36333333,0,2,,0.15,4,1,6275.845375,13.11981322,3.24,"LINESTRING (-87.64701787347288 41.57864529448782, -87.58868092518969 41.579545517110446)"
851,509,659,1,1769.40121,1.09969,1,5000,179.9391062,111.8328814,0,1,,0.15,4,1,4022.725195,13.11981322,0.59,"LINESTRING (-87.64701787347288 41.57864529448782, -87.63511237382325 41.592148633827144)"
852,509,667,1,3478.41665,2.16185,1,5000,41.32772257,25.68534653,0,1,,0.15,4,1,1138.31,13.11981322,5.05,"LINESTRING (-87.64701787347288 41.57864529448782, -87.63511237382325 41.54803772531869)"
853,510,509,1,4810.29858,2.98962,1,5000,89.07960333,55.36333333,0,2,,0.15,4,1,6281.032151,13.11981322,3.24,"LINESTRING (-87.58868092518969 41.579545517110446, -87.64701787347288 41.57864529448782)"
854,510,511,1,392.596,0.244,1,5000,78.5192,48.8,0,2,,0.15,4,1,5778.022595,13.11981322,0.3,"LINESTRING (-87.58868092518969 41.579545517110446, -87.58391872532985 41.579545517110446)"
855,510,658,1,1688.61332,1.04948,1,4000,273.829187,170.1859459,0,1,,0.15,4,1,3699.228686,13.11981322,0.37,"LINESTRING (-87.58868092518969 41.579545517110446, -87.57677542554006 41.592148633827144)"
856,510,666,1,3572.67187,2.22043,1,4000,52.5392922,32.65338235,0,1,,0.15,4,1,669.95,13.11981322,4.08,"LINESTRING (-87.58868092518969 41.579545517110446, -87.57677542554006 41.54803772531869)"
857,511,510,1,392.596,0.244,1,5000,78.5192,48.8,0,2,,0.15,4,1,6056.537484,13.11981322,0.3,"LINESTRING (-87.58391872532985 41.579545517110446, -87.58868092518969 41.579545517110446)"
858,511,512,1,3337.066,2.074,1,5000,90.59907693,56.30769231,0,2,,0.15,4,1,6178.521708,13.11981322,2.21,"LINESTRING (-87.58391872532985 41.579545517110446, -87.54344002652111 41.579545517110446)"
859,511,521,1,4614.04885,2.86765,1,5000,88.73170865,55.14711538,0,2,,0.15,4,1,2588.03,13.11981322,3.12,"LINESTRING (-87.58391872532985 41.579545517110446, -87.58272817536488 41.53723505384723)"
860,511,522,1,6873.22966,4.27174,1,5000,87.74335736,54.53285106,0,2,,0.15,4,1,2446.401329,13.11981322,4.7,"LINESTRING (-87.58391872532985 41.579545517110446, -87.58153762539992 41.64256110069395)"
861,512,511,1,3337.066,2.074,1,5000,90.59907693,56.30769231,0,2,,0.15,4,1,6293.112907,13.11981322,2.21,"LINESTRING (-87.54344002652111 41.579545517110446, -87.58391872532985 41.579545517110446)"
862,512,513,1,5518.21031,3.42959,1,5000,88.7647771,55.16766756,0,2,,0.15,4,1,5501.542718,13.11981322,3.73,"LINESTRING (-87.54344002652111 41.579545517110446, -87.47676922848319 41.57504440399734)"
863,512,661,1,1769.40121,1.09969,1,2000,183.0415045,113.7610345,0,1,,0.15,4,1,2119.678989,13.11981322,0.58,"LINESTRING (-87.54344002652111 41.579545517110446, -87.53153452687148 41.59304885644977)"
864,512,670,1,5505.09696,3.42144,1,2000,44.15853176,27.44470588,0,1,,0.15,4,1,130.84,13.11981322,7.48,"LINESTRING (-87.54344002652111 41.579545517110446, -87.53034397690652 41.53003327286626)"
865,513,512,1,5518.21031,3.42959,1,5000,88.7647771,55.16766756,0,2,,0.15,4,1,6041.677484,13.11981322,3.73,"LINESTRING (-87.47676922848319 41.57504440399734, -87.54344002652111 41.579545517110446)"
866,513,514,1,7861.7349,4.8861,1,5000,88.83316271,55.21016949,0,2,,0.15,4,1,4330.679993,13.11981322,5.31,"LINESTRING (-87.47676922848319 41.57504440399734, -87.38152523128618 41.57144351350685)"
867,513,902,1,5052.53353,3.14017,1,3500,84.44345732,52.48194986,0,1,,0.15,4,1,3572.962725,13.11981322,3.59,"LINESTRING (-87.47676922848319 41.57504440399734, -87.46843537872846 41.620955757751034)"
868,513,905,1,9490.0429,5.8981,1,3500,62.43449276,38.80328947,0,1,,0.15,4,1,1223.56,13.11981322,9.12,"LINESTRING (-87.47676922848319 41.57504440399734, -87.45533932911387 41.489523254848294)"
869,514,513,1,7861.7349,4.8861,1,5000,88.83316271,55.21016949,0,2,,0.15,4,1,4890.13,13.11981322,5.31,"LINESTRING (-87.38152523128618 41.57144351350685, -87.47676922848319 41.57504440399734)"
870,514,515,1,6480.81065,4.02785,1,5000,87.77621648,54.55327314,0,2,,0.15,4,1,3250.179993,13.11981322,4.43,"LINESTRING (-87.38152523128618 41.57144351350685, -87.30294893359863 41.573243958752094)"
871,514,903,1,4123.43257,2.56273,1,3000,94.79155333,58.91333333,0,1,,0.15,4,1,2130.47,13.11981322,2.61,"LINESTRING (-87.38152523128618 41.57144351350685, -87.35057093219714 41.60115086005336)"
872,514,905,1,10807.54037,6.71693,1,3000,57.53792566,35.76005324,0,1,,0.15,4,1,661.98,13.11981322,11.27,"LINESTRING (-87.38152523128618 41.57144351350685, -87.45533932911387 41.489523254848294)"
873,515,514,1,6480.81065,4.02785,1,5000,87.77621648,54.55327314,0,2,,0.15,4,1,3612.69,13.11981322,4.43,"LINESTRING (-87.30294893359863 41.573243958752094, -87.38152523128618 41.57144351350685)"
874,515,516,1,8507.87712,5.28768,1,5000,88.47012603,54.98454073,0,2,,0.15,4,1,273.02,13.11981322,5.77,"LINESTRING (-87.30294893359863 41.573243958752094, -87.32318828300299 41.496725035829265)"
875,515,534,1,2406.14687,1.49543,1,3500,89.67006969,55.73031056,0,2,,0.15,4,1,2849.739993,13.11981322,1.61,"LINESTRING (-87.30294893359863 41.573243958752094, -87.30890168342344 41.59484930169501)"
876,515,544,1,490.745,0.305,1,3500,101.5334483,63.10344828,0,2,,0.15,4,1,699.94,13.11981322,0.29,"LINESTRING (-87.30294893359863 41.573243958752094, -87.30294893359863 41.56874284563899)"
877,515,932,1,16802.1434,10.4426,1,5000,170.0048237,105.6586847,0,2,,0.15,4,1,25,13.11981322,5.93,"LINESTRING (-87.30294893359863 41.573243958752094, -87.13031918867902 41.49132370009353)"
878,516,515,1,8507.87712,5.28768,1,5000,88.47012603,54.98454073,0,2,,0.15,4,1,326,13.11981322,5.77,"LINESTRING (-87.32318828300299 41.496725035829265, -87.30294893359863 41.573243958752094)"
879,516,517,1,10600.54252,6.58828,1,3500,104.7829574,65.1230313,0,2,,0.15,4,1,392.97,13.11981322,6.07,"LINESTRING (-87.32318828300299 41.496725035829265, -87.32437883296795 41.399500992586134)"
880,516,903,1,11606.92375,7.21375,1,6000,77.72493583,48.30636161,0,1,,0.15,4,1,2852.18,13.11981322,8.96,"LINESTRING (-87.32318828300299 41.496725035829265, -87.35057093219714 41.60115086005336)"
881,516,906,1,1801.77429,1.11981,1,6000,66.7323811,41.47444444,0,1,,0.15,4,1,1885.85,13.11981322,1.62,"LINESTRING (-87.32318828300299 41.496725035829265, -87.30413948356359 41.48862303222567)"
882,517,516,1,10600.54252,6.58828,1,3500,104.7829574,65.1230313,0,2,,0.15,4,1,989.89,13.11981322,6.07,"LINESTRING (-87.32437883296795 41.399500992586134, -87.32318828300299 41.496725035829265)"
883,517,518,1,11570.35118,7.19102,1,3500,104.5513661,64.97909639,0,2,,0.15,4,1,163.76,13.11981322,6.64,"LINESTRING (-87.32437883296795 41.399500992586134, -87.29937728370373 41.29507516836204)"
884,517,908,1,2642.75032,1.64248,1,2500,62.18236048,38.64658824,0,1,,0.15,4,1,486.05,13.11981322,2.55,"LINESTRING (-87.32437883296795 41.399500992586134, -87.35414258209202 41.40850321881235)"
885,517,909,1,6940.18015,4.31335,1,2500,94.85439841,58.9523918,0,1,,0.15,4,1,135.93,13.11981322,4.39,"LINESTRING (-87.32437883296795 41.399500992586134, -87.24104033542056 41.40850321881235)"
886,518,517,1,11570.35118,7.19102,1,3500,104.5513661,64.97909639,0,2,,0.15,4,1,357.84,13.11981322,6.64,"LINESTRING (-87.29937728370373 41.29507516836204, -87.32437883296795 41.399500992586134)"
887,518,911,1,5836.35788,3.62732,1,3500,66.57442448,41.37627376,0,1,,0.15,4,1,179.05,13.11981322,5.26,"LINESTRING (-87.29937728370373 41.29507516836204, -87.36604808174165 41.27707071590961)"
888,518,912,1,3485.31926,2.16614,1,3500,127.5116802,79.24902439,0,1,,0.15,4,1,68.97,13.11981322,1.64,"LINESTRING (-87.29937728370373 41.29507516836204, -87.26366078475485 41.312179398191844)"
889,518,930,1,61714.4822,38.3558,1,3500,397.3035335,246.9257511,0,2,,0.15,4,1,0,13.11981322,9.32,"LINESTRING (-87.29937728370373 41.29507516836204, -87.90893886576468 40.966493911105175)"
890,519,520,1,1097.338,0.682,1,5000,87.78704,54.56,0,2,,0.15,4,1,0,13.11981322,0.75,"LINESTRING (-87.57915652547 41.500325926319746, -87.57677542554006 41.49042347747091)"
